Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2024-01-19,1570.0,1590.0,1558.050048828125,1567.949951171875,1481.266357421875,2374099.0,HCLTECH.NS
2024-01-23,1558.9000244140625,1567.9000244140625,1517.050048828125,1523.6500244140625,1439.4154052734375,3196630.0,HCLTECH.NS
2024-01-24,1530.0999755859375,1581.199951171875,1523.699951171875,1576.4000244140625,1489.24951171875,2136023.0,HCLTECH.NS
2024-01-25,1570.0,1570.0,1536.75,1550.25,1464.544921875,2641656.0,HCLTECH.NS
2024-01-29,1565.0,1588.5999755859375,1550.25,1574.550048828125,1487.50146484375,2521598.0,HCLTECH.NS
2024-01-30,1580.0,1592.449951171875,1555.0,1559.300048828125,1473.0947265625,1939386.0,HCLTECH.NS
2024-01-31,1559.300048828125,1581.300048828125,1546.3499755859375,1576.0,1488.87158203125,7025931.0,HCLTECH.NS
2024-02-01,1576.0,1597.0,1566.3499755859375,1577.4000244140625,1490.1939697265625,2845408.0,HCLTECH.NS
2024-02-02,1584.800048828125,1613.9000244140625,1575.0,1583.75,1496.19287109375,2337374.0,HCLTECH.NS
2024-02-05,1584.949951171875,1588.5,1551.449951171875,1555.3499755859375,1469.363037109375,1452864.0,HCLTECH.NS
2024-02-06,1566.0,1627.0,1558.050048828125,1623.75,1533.9815673828125,4988311.0,HCLTECH.NS
2024-02-07,1628.0,1629.9000244140625,1598.949951171875,1615.3499755859375,1526.0460205078125,3320199.0,HCLTECH.NS
2024-02-08,1626.0,1647.699951171875,1617.300048828125,1633.800048828125,1543.4759521484375,3496692.0,HCLTECH.NS
2024-02-09,1640.0,1646.75,1614.6500244140625,1630.5999755859375,1540.452880859375,3341297.0,HCLTECH.NS
2024-02-12,1639.0,1685.0,1639.0,1666.949951171875,1574.7930908203125,4885445.0,HCLTECH.NS
2024-02-13,1675.0,1675.0,1648.5999755859375,1665.5999755859375,1573.517822265625,3129897.0,HCLTECH.NS
2024-02-14,1649.75,1676.9000244140625,1625.449951171875,1671.5,1579.0916748046875,1386643.0,HCLTECH.NS
2024-02-15,1678.0,1696.5,1650.0999755859375,1662.550048828125,1570.636474609375,2555162.0,HCLTECH.NS
2024-02-16,1675.0,1677.0,1650.050048828125,1667.449951171875,1575.265625,1776881.0,HCLTECH.NS
2024-02-19,1670.0,1682.949951171875,1659.6500244140625,1675.25,1582.634521484375,762624.0,HCLTECH.NS
2024-02-20,1661.0,1672.75,1645.0,1663.050048828125,1571.10888671875,2240414.0,HCLTECH.NS
2024-02-21,1655.550048828125,1664.800048828125,1632.050048828125,1636.300048828125,1545.8380126953125,2890991.0,HCLTECH.NS
2024-02-22,1644.0,1691.4000244140625,1639.0,1686.4000244140625,1593.1680908203125,3820901.0,HCLTECH.NS
2024-02-23,1697.0,1697.3499755859375,1663.449951171875,1665.75,1573.65966796875,2191549.0,HCLTECH.NS
2024-02-26,1665.75,1668.8499755859375,1639.5,1649.800048828125,1558.59130859375,1844253.0,HCLTECH.NS
2024-02-27,1649.0,1673.4000244140625,1648.0,1658.800048828125,1567.093994140625,2049420.0,HCLTECH.NS
2024-02-28,1664.699951171875,1672.0,1644.199951171875,1651.9000244140625,1560.5751953125,936575.0,HCLTECH.NS
2024-02-29,1642.1500244140625,1677.75,1636.6500244140625,1663.8499755859375,1571.8646240234375,3532888.0,HCLTECH.NS
2024-03-01,1675.449951171875,1679.199951171875,1639.0999755859375,1644.0999755859375,1553.20654296875,2371138.0,HCLTECH.NS
2024-03-04,1649.0,1654.0,1635.0,1637.949951171875,1547.396484375,1788071.0,HCLTECH.NS
2024-03-05,1624.0,1629.949951171875,1607.050048828125,1619.3499755859375,1529.8248291015625,3339546.0,HCLTECH.NS
2024-03-06,1613.0,1650.0,1603.8499755859375,1644.199951171875,1553.3009033203125,2366177.0,HCLTECH.NS
2024-03-07,1650.0,1654.550048828125,1630.0999755859375,1637.6500244140625,1547.1131591796875,3181239.0,HCLTECH.NS
2024-03-11,1655.0,1659.800048828125,1632.050048828125,1638.6500244140625,1548.057861328125,2970902.0,HCLTECH.NS
2024-03-12,1635.9000244140625,1665.0,1633.050048828125,1635.5999755859375,1545.176513671875,2414182.0,HCLTECH.NS
2024-03-13,1638.75,1651.25,1610.3499755859375,1631.5,1541.30322265625,2564135.0,HCLTECH.NS
2024-03-14,1634.0,1683.0,1610.0,1679.25,1586.4132080078125,3513306.0,HCLTECH.NS
2024-03-15,1677.0,1677.0,1642.8499755859375,1647.300048828125,1556.2296142578125,3931561.0,HCLTECH.NS
2024-03-18,1649.9000244140625,1663.300048828125,1634.25,1643.4000244140625,1552.5452880859375,1183544.0,HCLTECH.NS
2024-03-19,1641.550048828125,1641.550048828125,1594.0999755859375,1599.1500244140625,1510.741455078125,1915379.0,HCLTECH.NS
2024-03-20,1604.75,1619.0999755859375,1578.0999755859375,1587.0999755859375,1499.3577880859375,1815178.0,HCLTECH.NS
2024-03-21,1608.0,1619.949951171875,1583.3499755859375,1595.800048828125,1507.5767822265625,2684744.0,HCLTECH.NS
2024-03-22,1560.0,1571.449951171875,1508.199951171875,1557.8499755859375,1471.7249755859375,7468824.0,HCLTECH.NS
2024-03-26,1562.25,1592.550048828125,1555.550048828125,1562.25,1475.8814697265625,4496344.0,HCLTECH.NS
2024-03-27,1569.0,1576.8499755859375,1540.0,1546.199951171875,1460.71875,2589697.0,HCLTECH.NS
2024-03-28,1549.0,1561.050048828125,1531.0,1543.550048828125,1458.2154541015625,5301493.0,HCLTECH.NS
2024-04-01,1549.0,1569.0,1548.0,1556.699951171875,1470.6383056640625,1014857.0,HCLTECH.NS
2024-04-02,1559.0,1565.0,1525.0999755859375,1528.300048828125,1443.8084716796875,2031775.0,HCLTECH.NS
2024-04-03,1525.3499755859375,1558.449951171875,1518.0,1535.8499755859375,1450.9410400390625,3343884.0,HCLTECH.NS
2024-04-04,1540.800048828125,1552.5,1518.699951171875,1539.6500244140625,1454.531005859375,3388449.0,HCLTECH.NS
2024-04-05,1542.449951171875,1547.699951171875,1523.800048828125,1545.25,1459.821533203125,2773570.0,HCLTECH.NS
2024-04-08,1554.0,1554.0,1537.6500244140625,1540.050048828125,1454.908935546875,1820136.0,HCLTECH.NS
2024-04-09,1540.0,1561.800048828125,1534.550048828125,1540.5,1455.3341064453125,2432095.0,HCLTECH.NS
2024-04-10,1541.050048828125,1552.1500244140625,1536.199951171875,1539.1500244140625,1454.0587158203125,1829986.0,HCLTECH.NS
2024-04-12,1537.0,1542.949951171875,1516.199951171875,1521.5,1437.3843994140625,4319991.0,HCLTECH.NS
2024-04-15,1507.0999755859375,1530.5,1494.0,1505.050048828125,1421.843994140625,3295684.0,HCLTECH.NS
2024-04-16,1486.3499755859375,1501.5999755859375,1467.300048828125,1477.300048828125,1395.628173828125,2446933.0,HCLTECH.NS
2024-04-18,1477.050048828125,1480.9000244140625,1452.0999755859375,1466.8499755859375,1385.7557373046875,5180223.0,HCLTECH.NS
2024-04-19,1442.0,1455.5,1435.0,1447.5,1367.4757080078125,5219506.0,HCLTECH.NS
2024-04-22,1452.199951171875,1473.300048828125,1450.5,1465.9000244140625,1384.8582763671875,1939632.0,HCLTECH.NS
2024-04-23,1474.9000244140625,1501.449951171875,1471.0999755859375,1486.6500244140625,1404.461181640625,2783858.0,HCLTECH.NS
2024-04-24,1490.0,1496.949951171875,1476.300048828125,1479.25,1397.4703369140625,1321471.0,HCLTECH.NS
2024-04-25,1479.949951171875,1515.050048828125,1479.949951171875,1504.1500244140625,1420.9935302734375,4558032.0,HCLTECH.NS
2024-04-26,1516.8499755859375,1531.449951171875,1464.949951171875,1473.8499755859375,1392.3687744140625,4328477.0,HCLTECH.NS
2024-04-29,1415.0,1436.0,1381.0,1387.4000244140625,1310.6981201171875,11493223.0,HCLTECH.NS
2024-04-30,1376.4000244140625,1397.9000244140625,1362.449951171875,1366.5999755859375,1291.0478515625,7606726.0,HCLTECH.NS
2024-05-02,1358.0,1377.9000244140625,1358.0,1360.699951171875,1285.47412109375,6555505.0,HCLTECH.NS
2024-05-03,1370.0,1370.0,1333.550048828125,1348.050048828125,1273.5235595703125,5964228.0,HCLTECH.NS
2024-05-06,1358.0,1365.0,1348.5,1358.800048828125,1283.6790771484375,2504082.0,HCLTECH.NS
2024-05-07,1347.949951171875,1348.9000244140625,1326.1500244140625,1330.949951171875,1274.248779296875,5096525.0,HCLTECH.NS
2024-05-08,1330.949951171875,1334.0,1307.300048828125,1313.6500244140625,1257.6859130859375,6832455.0,HCLTECH.NS
2024-05-09,1315.0,1339.0,1314.5,1320.050048828125,1263.813232421875,5653762.0,HCLTECH.NS
2024-05-10,1320.0999755859375,1322.9000244140625,1303.5999755859375,1316.199951171875,1260.127197265625,3357203.0,HCLTECH.NS
2024-05-13,1316.199951171875,1321.9000244140625,1301.6500244140625,1312.9000244140625,1256.9678955078125,2316566.0,HCLTECH.NS
2024-05-14,1322.0,1326.949951171875,1308.699951171875,1321.050048828125,1264.7706298828125,3200462.0,HCLTECH.NS
2024-05-15,1319.25,1340.300048828125,1318.25,1332.9000244140625,1276.11572265625,2975965.0,HCLTECH.NS
2024-05-16,1345.0,1357.800048828125,1328.5,1348.1500244140625,1290.716064453125,5055915.0,HCLTECH.NS
2024-05-17,1351.0,1351.0,1330.199951171875,1333.199951171875,1276.40283203125,2487831.0,HCLTECH.NS
2024-05-21,1314.0,1349.8499755859375,1314.0,1341.9000244140625,1284.7322998046875,4966721.0,HCLTECH.NS
2024-05-22,1348.949951171875,1352.9000244140625,1340.0,1343.050048828125,1285.833251953125,2390777.0,HCLTECH.NS
2024-05-23,1346.6500244140625,1358.449951171875,1338.0,1353.550048828125,1295.885986328125,3326149.0,HCLTECH.NS
2024-05-24,1360.0,1360.0,1340.8499755859375,1345.199951171875,1287.891845703125,1769966.0,HCLTECH.NS
2024-05-27,1351.0,1359.5999755859375,1338.0,1353.300048828125,1295.646728515625,1942325.0,HCLTECH.NS
2024-05-28,1357.8499755859375,1363.300048828125,1345.5999755859375,1358.4000244140625,1300.5294189453125,2147233.0,HCLTECH.NS
2024-05-29,1366.0,1366.5999755859375,1346.949951171875,1353.0999755859375,1295.4552001953125,3845920.0,HCLTECH.NS
2024-05-30,1346.0,1351.550048828125,1325.0999755859375,1331.8499755859375,1275.1103515625,4150461.0,HCLTECH.NS
2024-05-31,1331.8499755859375,1340.9000244140625,1315.75,1324.0999755859375,1267.690673828125,10319045.0,HCLTECH.NS
2024-06-03,1350.550048828125,1354.75,1309.8499755859375,1314.449951171875,1258.45166015625,5384064.0,HCLTECH.NS
2024-06-04,1325.0,1325.0,1235.0,1303.550048828125,1248.01611328125,5447244.0,HCLTECH.NS
2024-06-05,1320.0,1356.9000244140625,1316.0999755859375,1343.699951171875,1286.4556884765625,3005139.0,HCLTECH.NS
2024-06-06,1354.0,1399.800048828125,1350.9000244140625,1397.5,1337.963623046875,5936709.0,HCLTECH.NS
2024-06-07,1407.0,1438.6500244140625,1398.0,1431.5,1370.51513671875,5884025.0,HCLTECH.NS
2024-06-10,1440.0,1442.0,1397.5,1418.75,1358.3084716796875,3293739.0,HCLTECH.NS
2024-06-11,1425.0,1437.949951171875,1415.4000244140625,1428.800048828125,1367.9302978515625,2269082.0,HCLTECH.NS
2024-06-12,1472.0,1472.0,1434.5,1438.75,1377.456298828125,5990861.0,HCLTECH.NS
2024-06-13,1447.75,1457.699951171875,1437.0999755859375,1444.1500244140625,1382.626220703125,4232861.0,HCLTECH.NS
2024-06-14,1444.1500244140625,1446.0,1424.4000244140625,1431.050048828125,1370.0843505859375,3065114.0,HCLTECH.NS
2024-06-18,1431.050048828125,1439.75,1427.050048828125,1437.199951171875,1375.9722900390625,2223029.0,HCLTECH.NS
2024-06-19,1440.050048828125,1451.9000244140625,1430.300048828125,1445.8499755859375,1384.25390625,3117522.0,HCLTECH.NS
2024-06-20,1448.949951171875,1448.949951171875,1429.550048828125,1443.449951171875,1381.9560546875,3163919.0,HCLTECH.NS
2024-06-21,1462.0,1481.949951171875,1439.199951171875,1447.8499755859375,1386.1685791015625,6489262.0,HCLTECH.NS
2024-06-24,1437.8499755859375,1443.949951171875,1426.5999755859375,1440.8499755859375,1379.466796875,1988692.0,HCLTECH.NS
2024-06-25,1440.949951171875,1450.0999755859375,1426.449951171875,1447.949951171875,1386.2642822265625,2079037.0,HCLTECH.NS
2024-06-26,1447.949951171875,1453.300048828125,1438.199951171875,1443.699951171875,1382.1953125,1917424.0,HCLTECH.NS
2024-06-27,1435.0,1460.550048828125,1423.5,1454.9000244140625,1392.9183349609375,6613193.0,HCLTECH.NS
2024-06-28,1468.0,1468.699951171875,1442.0,1459.5999755859375,1397.4180908203125,4943575.0,HCLTECH.NS
2024-07-01,1465.0,1478.5999755859375,1455.0,1468.8499755859375,1406.27392578125,3723295.0,HCLTECH.NS
2024-07-02,1475.0,1492.449951171875,1473.0,1480.800048828125,1417.7149658203125,3811366.0,HCLTECH.NS
2024-07-03,1489.0,1489.0,1471.199951171875,1481.0,1417.9063720703125,2070876.0,HCLTECH.NS
2024-07-04,1485.0,1534.550048828125,1485.0,1522.3499755859375,1457.494873046875,6822557.0,HCLTECH.NS
2024-07-05,1523.0,1529.25,1505.550048828125,1519.4000244140625,1454.6705322265625,3061687.0,HCLTECH.NS
2024-07-08,1528.0,1540.0,1506.199951171875,1533.4000244140625,1468.073974609375,2939620.0,HCLTECH.NS
2024-07-09,1533.4000244140625,1546.300048828125,1525.0,1531.0999755859375,1465.8720703125,2658608.0,HCLTECH.NS
2024-07-10,1531.0999755859375,1532.5999755859375,1487.8499755859375,1509.949951171875,1445.6229248046875,3507096.0,HCLTECH.NS
2024-07-11,1515.0,1534.0,1508.050048828125,1511.9000244140625,1447.489990234375,3304053.0,HCLTECH.NS
2024-07-12,1530.0,1566.0,1510.5,1560.199951171875,1493.7322998046875,6430647.0,HCLTECH.NS
2024-07-15,1580.0,1636.4000244140625,1567.4000244140625,1569.5999755859375,1502.7318115234375,10337489.0,HCLTECH.NS
2024-07-16,1565.0,1583.0,1555.0,1569.550048828125,1502.68408203125,3540650.0,HCLTECH.NS
2024-07-18,1558.050048828125,1599.25,1557.0,1594.550048828125,1526.6190185546875,4399468.0,HCLTECH.NS
2024-07-19,1610.5,1616.449951171875,1588.5999755859375,1594.550048828125,1526.6190185546875,5633838.0,HCLTECH.NS
2024-07-22,1588.5999755859375,1594.5,1570.9000244140625,1577.0999755859375,1509.9122314453125,2704495.0,HCLTECH.NS
2024-07-23,1574.0,1600.800048828125,1551.0999755859375,1598.3499755859375,1541.9898681640625,2907674.0,HCLTECH.NS
2024-07-24,1594.0,1598.0,1576.8499755859375,1583.699951171875,1527.8563232421875,2484299.0,HCLTECH.NS
2024-07-25,1570.0,1594.0,1562.8499755859375,1587.5999755859375,1531.618896484375,2934731.0,HCLTECH.NS
2024-07-26,1602.800048828125,1640.0,1594.0,1635.3499755859375,1577.6851806640625,2814159.0,HCLTECH.NS
2024-07-29,1640.199951171875,1645.0,1620.0,1632.3499755859375,1574.791015625,1639491.0,HCLTECH.NS
2024-07-30,1629.0,1633.0,1618.0,1630.25,1572.7650146484375,1783877.0,HCLTECH.NS
2024-07-31,1621.0,1645.0,1619.199951171875,1642.5999755859375,1584.6796875,1984986.0,HCLTECH.NS
2024-08-01,1640.050048828125,1655.5,1636.0999755859375,1640.550048828125,1582.701904296875,1785188.0,HCLTECH.NS
2024-08-02,1620.050048828125,1639.0,1601.1500244140625,1609.300048828125,1552.5538330078125,1692851.0,HCLTECH.NS
2024-08-05,1575.0,1595.699951171875,1537.0,1562.4000244140625,1507.3074951171875,3279717.0,HCLTECH.NS
2024-08-06,1563.0,1605.0,1563.0,1582.75,1526.9398193359375,2138704.0,HCLTECH.NS
2024-08-07,1605.0,1615.0,1590.0,1594.5999755859375,1538.3719482421875,1897787.0,HCLTECH.NS
2024-08-08,1597.0,1602.0,1554.550048828125,1557.8499755859375,1502.9180908203125,2373805.0,HCLTECH.NS
2024-08-09,1584.9000244140625,1602.0,1575.8499755859375,1589.949951171875,1533.885986328125,2021762.0,HCLTECH.NS
2024-08-12,1590.0,1600.5,1573.8499755859375,1585.25,1529.351806640625,1273739.0,HCLTECH.NS
2024-08-13,1578.0,1608.4000244140625,1577.6500244140625,1592.6500244140625,1536.4908447265625,1973825.0,HCLTECH.NS
2024-08-14,1600.0999755859375,1629.75,1598.25,1626.1500244140625,1568.8096923828125,3932148.0,HCLTECH.NS
2024-08-16,1635.0,1674.0,1632.699951171875,1668.25,1609.4251708984375,3101056.0,HCLTECH.NS
2024-08-19,1665.0,1685.0,1659.050048828125,1678.5,1619.3135986328125,1631947.0,HCLTECH.NS
2024-08-20,1680.0,1695.050048828125,1669.199951171875,1686.75,1627.2728271484375,2786109.0,HCLTECH.NS
2024-08-21,1686.0,1688.8499755859375,1673.75,1677.25,1618.1077880859375,1410370.0,HCLTECH.NS
2024-08-22,1687.0,1687.0,1673.0,1676.1500244140625,1617.046630859375,1749127.0,HCLTECH.NS
2024-08-23,1676.050048828125,1685.949951171875,1657.1500244140625,1661.449951171875,1602.8648681640625,2158185.0,HCLTECH.NS
2024-08-26,1671.0,1734.0,1667.0999755859375,1719.449951171875,1658.8197021484375,2672708.0,HCLTECH.NS
2024-08-27,1725.8499755859375,1756.8499755859375,1705.0999755859375,1711.5999755859375,1651.2464599609375,3556487.0,HCLTECH.NS
2024-08-28,1712.550048828125,1737.75,1693.050048828125,1719.449951171875,1658.8197021484375,2516461.0,HCLTECH.NS
2024-08-29,1714.0,1756.0,1697.25,1751.8499755859375,1690.0772705078125,5112407.0,HCLTECH.NS
2024-08-30,1751.8499755859375,1766.300048828125,1742.199951171875,1753.25,1691.427978515625,4792561.0,HCLTECH.NS
2024-09-02,1764.199951171875,1812.0,1760.0,1806.6500244140625,1742.9449462890625,4445349.0,HCLTECH.NS
2024-09-03,1806.0,1817.1500244140625,1787.050048828125,1790.449951171875,1727.316162109375,2553290.0,HCLTECH.NS
2024-09-04,1765.0999755859375,1795.6500244140625,1765.0,1785.25,1722.2994384765625,2644961.0,HCLTECH.NS
2024-09-05,1792.0,1797.699951171875,1767.300048828125,1790.550048828125,1727.41259765625,2878565.0,HCLTECH.NS
2024-09-06,1788.0,1795.75,1740.050048828125,1756.0999755859375,1694.1773681640625,3351716.0,HCLTECH.NS
2024-09-09,1758.3499755859375,1766.300048828125,1741.1500244140625,1746.75,1685.156982421875,1418238.0,HCLTECH.NS
2024-09-10,1749.449951171875,1789.300048828125,1747.1500244140625,1779.0999755859375,1716.3662109375,2307528.0,HCLTECH.NS
2024-09-11,1778.199951171875,1796.8499755859375,1773.699951171875,1778.75,1716.0286865234375,2303930.0,HCLTECH.NS
2024-09-12,1800.0,1814.199951171875,1777.0999755859375,1807.5999755859375,1743.8614501953125,3349489.0,HCLTECH.NS
2024-09-13,1805.0,1820.0,1795.6500244140625,1812.800048828125,1748.8780517578125,1599349.0,HCLTECH.NS
2024-09-16,1819.0,1824.25,1808.199951171875,1811.8499755859375,1747.96142578125,836199.0,HCLTECH.NS
2024-09-17,1811.949951171875,1828.0,1807.199951171875,1813.75,1749.794677734375,830317.0,HCLTECH.NS
2024-09-18,1808.0999755859375,1808.0999755859375,1740.0999755859375,1756.5,1694.563232421875,2629136.0,HCLTECH.NS
2024-09-19,1776.0,1776.0,1721.5,1736.5,1675.2684326171875,4167373.0,HCLTECH.NS
2024-09-20,1748.0,1766.0999755859375,1721.4000244140625,1760.050048828125,1697.9881591796875,4644317.0,HCLTECH.NS
2024-09-23,1764.0,1764.0,1732.5,1752.800048828125,1690.9937744140625,1541597.0,HCLTECH.NS
2024-09-24,1750.0,1783.5,1738.3499755859375,1775.5999755859375,1712.98974609375,1907389.0,HCLTECH.NS
2024-09-25,1778.800048828125,1784.050048828125,1755.0,1782.4000244140625,1719.550048828125,2240579.0,HCLTECH.NS
2024-09-26,1782.25,1808.4000244140625,1778.9000244140625,1783.8499755859375,1720.94873046875,4303250.0,HCLTECH.NS
2024-09-27,1810.0,1828.550048828125,1796.550048828125,1808.4000244140625,1744.6331787109375,4099016.0,HCLTECH.NS
2024-09-30,1808.0,1820.699951171875,1789.1500244140625,1796.0999755859375,1732.766845703125,2117894.0,HCLTECH.NS
2024-10-01,1790.0,1822.449951171875,1790.0,1816.5,1752.4476318359375,1642542.0,HCLTECH.NS
2024-10-03,1778.0,1809.300048828125,1770.0,1778.550048828125,1715.8358154296875,3552386.0,HCLTECH.NS
2024-10-04,1778.0,1807.9000244140625,1767.25,1776.5999755859375,1713.95458984375,2982759.0,HCLTECH.NS
2024-10-07,1784.949951171875,1804.199951171875,1767.9000244140625,1776.949951171875,1714.292236328125,3419048.0,HCLTECH.NS
2024-10-08,1774.0,1794.0,1743.0,1789.449951171875,1726.3511962890625,2353030.0,HCLTECH.NS
2024-10-09,1793.050048828125,1825.0,1790.1500244140625,1809.699951171875,1745.887451171875,2499596.0,HCLTECH.NS
2024-10-10,1820.0,1839.949951171875,1797.0,1808.6500244140625,1744.8743896484375,3753869.0,HCLTECH.NS
2024-10-11,1804.0,1852.800048828125,1800.6500244140625,1839.6500244140625,1774.781494140625,2977110.0,HCLTECH.NS
2024-10-14,1846.050048828125,1865.5,1832.4000244140625,1855.9000244140625,1790.4583740234375,1751092.0,HCLTECH.NS
2024-10-15,1830.0,1882.75,1829.949951171875,1870.0999755859375,1804.1575927734375,5696544.0,HCLTECH.NS
2024-10-16,1869.0,1885.0,1854.050048828125,1865.25,1799.4786376953125,2144442.0,HCLTECH.NS
2024-10-17,1869.9000244140625,1877.050048828125,1851.449951171875,1867.800048828125,1801.938720703125,2399099.0,HCLTECH.NS
2024-10-18,1867.0,1873.9000244140625,1843.0,1857.699951171875,1792.1947021484375,2366406.0,HCLTECH.NS
2024-10-21,1875.300048828125,1888.5,1840.0,1843.5999755859375,1778.592041015625,1284980.0,HCLTECH.NS
2024-10-22,1829.800048828125,1852.0,1819.5,1822.75,1769.9981689453125,2089660.0,HCLTECH.NS
2024-10-23,1793.5,1865.0,1793.5,1845.75,1792.33251953125,2522186.0,HCLTECH.NS
2024-10-24,1845.0,1862.949951171875,1837.699951171875,1844.9000244140625,1791.507080078125,1621637.0,HCLTECH.NS
2024-10-25,1860.0,1871.550048828125,1840.199951171875,1852.3499755859375,1798.741455078125,4078295.0,HCLTECH.NS
2024-10-28,1845.0999755859375,1876.800048828125,1845.0999755859375,1871.75,1817.5802001953125,2418907.0,HCLTECH.NS
2024-10-29,1871.75,1875.9000244140625,1851.199951171875,1871.75,1817.5802001953125,1719955.0,HCLTECH.NS
2024-10-30,1861.0,1869.449951171875,1835.300048828125,1838.800048828125,1785.583740234375,1732047.0,HCLTECH.NS
2024-10-31,1840.0,1843.9000244140625,1756.550048828125,1766.050048828125,1714.9390869140625,3616088.0,HCLTECH.NS
2024-11-01,1777.0,1781.300048828125,1751.0,1757.4000244140625,1706.5394287109375,242223.0,HCLTECH.NS
2024-11-04,1763.0,1782.0999755859375,1745.0,1762.949951171875,1711.9287109375,2843690.0,HCLTECH.NS
2024-11-05,1769.0,1783.3499755859375,1761.5,1773.550048828125,1722.22216796875,1818350.0,HCLTECH.NS
2024-11-06,1791.0999755859375,1853.0,1783.0,1838.4000244140625,1785.1953125,3477029.0,HCLTECH.NS
2024-11-07,1850.050048828125,1862.550048828125,1814.199951171875,1831.949951171875,1778.931884765625,2173869.0,HCLTECH.NS
2024-11-08,1838.949951171875,1854.1500244140625,1828.050048828125,1837.5,1784.3212890625,1521324.0,HCLTECH.NS
2024-11-11,1846.699951171875,1874.0,1834.0,1867.300048828125,1813.2589111328125,1679869.0,HCLTECH.NS
2024-11-12,1891.0,1892.949951171875,1864.449951171875,1872.8499755859375,1818.648193359375,2711052.0,HCLTECH.NS
2024-11-13,1866.0,1879.5999755859375,1859.0999755859375,1864.75,1810.7825927734375,1254074.0,HCLTECH.NS
2024-11-14,1872.0,1897.0,1846.3499755859375,1858.949951171875,1805.1505126953125,2462563.0,HCLTECH.NS
2024-11-18,1858.949951171875,1865.050048828125,1815.0,1835.0,1781.8935546875,2483933.0,HCLTECH.NS
2024-11-19,1837.0,1865.0,1817.300048828125,1820.550048828125,1767.86181640625,2354204.0,HCLTECH.NS
2024-11-21,1835.0,1839.550048828125,1820.199951171875,1836.3499755859375,1783.2044677734375,1841245.0,HCLTECH.NS
2024-11-22,1846.3499755859375,1902.0,1836.5,1898.4000244140625,1843.4588623046875,2765950.0,HCLTECH.NS
2024-11-25,1919.0,1919.949951171875,1878.5,1891.699951171875,1836.9527587890625,6531524.0,HCLTECH.NS
2024-11-26,1890.0999755859375,1914.949951171875,1889.1500244140625,1899.550048828125,1844.5755615234375,2079873.0,HCLTECH.NS
2024-11-27,1896.75,1917.0,1887.0999755859375,1891.050048828125,1836.321533203125,1631975.0,HCLTECH.NS
2024-11-28,1885.0999755859375,1900.5,1835.0,1840.9000244140625,1787.622802734375,3631255.0,HCLTECH.NS
2024-11-29,1842.0,1872.300048828125,1833.949951171875,1848.050048828125,1794.56591796875,2482280.0,HCLTECH.NS
2024-12-02,1848.050048828125,1878.550048828125,1835.449951171875,1871.5,1817.3372802734375,2014744.0,HCLTECH.NS
2024-12-03,1884.0,1896.300048828125,1872.050048828125,1890.75,1836.0301513671875,2954648.0,HCLTECH.NS
2024-12-04,1882.0,1911.0,1877.5999755859375,1897.6500244140625,1842.73046875,3730643.0,HCLTECH.NS
2024-12-05,1885.0,1938.0999755859375,1884.0,1924.0,1868.3179931640625,3881814.0,HCLTECH.NS
2024-12-06,1926.0,1939.3499755859375,1915.300048828125,1922.699951171875,1867.055419921875,2250408.0,HCLTECH.NS
2024-12-09,1915.0,1926.050048828125,1901.0,1909.9000244140625,1854.6259765625,1379520.0,HCLTECH.NS
2024-12-10,1916.449951171875,1942.800048828125,1912.199951171875,1936.3499755859375,1880.3104248046875,2695207.0,HCLTECH.NS
2024-12-11,1926.25,1934.800048828125,1916.0,1930.9000244140625,1875.0181884765625,1387117.0,HCLTECH.NS
2024-12-12,1924.949951171875,1949.0,1921.5,1936.199951171875,1880.164794921875,2306173.0,HCLTECH.NS
2024-12-13,1939.0,1975.0,1912.3499755859375,1968.800048828125,1911.8214111328125,2569918.0,HCLTECH.NS
2024-12-16,1970.8499755859375,1980.0,1950.25,1954.4000244140625,1897.8380126953125,1371189.0,HCLTECH.NS
2024-12-17,1945.300048828125,1963.199951171875,1938.0,1950.5999755859375,1894.14794921875,1987909.0,HCLTECH.NS
2024-12-18,1949.0,1971.949951171875,1946.75,1960.3499755859375,1903.6158447265625,3460812.0,HCLTECH.NS
2024-12-19,1910.0,1946.199951171875,1910.0,1934.25,1878.271240234375,1916115.0,HCLTECH.NS
2024-12-20,1954.5999755859375,1957.6500244140625,1896.4000244140625,1911.3499755859375,1856.0340576171875,3786921.0,HCLTECH.NS
2024-12-23,1918.5,1939.4000244140625,1899.1500244140625,1903.0,1847.9256591796875,2058339.0,HCLTECH.NS
2024-12-24,1908.5999755859375,1923.6500244140625,1889.25,1896.949951171875,1842.0506591796875,1310301.0,HCLTECH.NS
2024-12-26,1905.5999755859375,1908.9000244140625,1886.300048828125,1900.75,1845.74072265625,1065107.0,HCLTECH.NS
2024-12-27,1900.0,1902.9000244140625,1882.699951171875,1892.0,1837.2440185546875,1328546.0,HCLTECH.NS
2024-12-30,1888.0,1968.949951171875,1865.6500244140625,1928.949951171875,1873.12451171875,6262203.0,HCLTECH.NS
2024-12-31,1915.199951171875,1927.800048828125,1878.550048828125,1917.4000244140625,1861.9088134765625,1968650.0,HCLTECH.NS
2025-01-01,1917.4000244140625,1936.949951171875,1907.9000244140625,1911.949951171875,1856.6165771484375,880695.0,HCLTECH.NS
